"DETAILED_FUTURE_REGEN","First Name","Common Name","Last Name","Birth date","Nation","Favourite Team","Ethnicity","Skin Tone","Hair Colour","Height(in cm)","Weight(in kg)","Preferred Foot","Preferred Position","Favourite Number","Birth City","CA","PA","Club ID"
"DETAILED_FUTURE_REGEN","José Marcelo","Zé Maria","Ferreira","25/07/2013","1651","","9","13","5","174","71","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","313170","102","169","333"
"DETAILED_FUTURE_REGEN","José Mari","","Bakero","23/10/2011","796","","1","6","5","176","74","4","ATTACKING_MIDFIELDER_RIGHT_SIDE","","67099727","103","172","1708"
"DETAILED_FUTURE_REGEN","José María","José Mari","Romero","10/12/2018","796","","1","9","5","183","78","2","ATTACKER_CENTRAL","","381","102","164","1759"
"DETAILED_FUTURE_REGEN","José María","Guti","Gutiérrez Hernández","31/10/2016","796","","1","5","1","181","76","3","MIDFIELDER_CENTRAL","","341","103","178","1736"
"DETAILED_FUTURE_REGEN","José María","","Movilla","08/02/2015","796","","1","7","3","171","70","2","MIDFIELDER_CENTRAL","","341","102","164","1736"
"DETAILED_FUTURE_REGEN","José Mário","José Mourinho","dos Santos Mourinho Félix","26/01/2013","788","","1","6","5","174","74","3","MIDFIELDER_CENTRAL","","830","103","170","1474"
"DETAILED_FUTURE_REGEN","José Miguel","Míchel","González Martín del Campo","23/03/2013","796","","1","7","5","183","80","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","341","103","171","1736"
"DETAILED_FUTURE_REGEN","José Oscar","Oscar","Bernardi","20/06/2014","1651","","1","11","5","185","82","2","DEFENDER_CENTRAL","","2106806","103","173","332"
"DETAILED_FUTURE_REGEN","José Paulo","Paulinho","Bezerra Maciel Júnior","25/07/2018","1651","","9","15","5","181","81","2","MIDFIELDER_CENTRAL","","107183","102","168","19227768"
"DETAILED_FUTURE_REGEN","José Pedro","","Cea","01/09/2010","796","","1","5","3","178","76","2","ATTACKER_CENTRAL","","Redondela","103","174","1921"
"DETAILED_FUTURE_REGEN","José Roberto","Zé Roberto","da Silva Júnior","06/07/2014","1651","","3","16","5","172","71","3","ATTACKING_MIDFIELDER_CENTRAL","","107183","103","172","301251"
"DETAILED_FUTURE_REGEN","José Roberto","Bebeto","Gama de Oliveira","16/02/2014","1651","","1","10","5","176","68","4","ATTACKER_CENTRAL","","102502","104","181","340"
"DETAILED_FUTURE_REGEN","José Vítor","Roque Júnior","Roque Júnior","30/08/2016","1651","","3","16","5","186","82","4","DEFENDER_CENTRAL","","320783","102","168","329"
"DETAILED_FUTURE_REGEN","Joseba","","Etxeberria","04/09/2017","796","","1","7","3","178","74","4","ATTACKING_MIDFIELDER_RIGHT_SIDE","","109056","103","170","1742"
"DETAILED_FUTURE_REGEN","Josef","","Blum","04/02/2018","755","","0","6","5","186","81","3","DEFENDER_CENTRAL","","1300072","103","172","155"
"DETAILED_FUTURE_REGEN","Josef","","Bican","25/09/2013","763","","1","6","2","178","77","4","ATTACKER_CENTRAL","","Vienna","103","175","474"
"DETAILED_FUTURE_REGEN","Josef","","Smistik","28/11/2015","755","","0","5","3","175","72","2","MIDFIELDER_CENTRAL","","1300072","103","176","155"
"DETAILED_FUTURE_REGEN","Josef","","Masopust","09/02/2011","763","","1","6","2","177","68","4","MIDFIELDER_CENTRAL","","Prague","103","179","5640780"
"DETAILED_FUTURE_REGEN","Josef","","Hügi","23/01/2010","799","","0","6","2","173","68","3","ATTACKER_CENTRAL","","1301199","103","172","1849"
"DETAILED_FUTURE_REGEN","Josep","","Samitier","02/02/2012","796","","0","7","2","172","67","4","ATTACKING_MIDFIELDER_CENTRAL","","370","103","174","1708"
"DETAILED_FUTURE_REGEN","Josep","","Guardiola","18/01/2011","796","","1","8","5","180","70","4","MIDFIELDER_CENTRAL","","67050593","104","187","1708"
"DETAILED_FUTURE_REGEN","Joseph","","Yobo","05/09/2010","38","","3","18","5","188","85","2","DEFENDER_CENTRAL","","5410022","102","165","650"
"DETAILED_FUTURE_REGEN","Josh","","Doig","18/05/2032","793","","0","1","1","189","71","3","DEFENDER_LEFT_SIDE","","102579","102","163","1575"
"DETAILED_FUTURE_REGEN","Joshua","","King","16/01/2012","786","","9","13","3","180","74","2","ATTACKING_MIDFIELDER_LEFT_SIDE","","Oslo","102","162","680"
"DETAILED_FUTURE_REGEN","Joshua","","Kimmich","08/02/2025","771","","0","4","2","177","75","2","DEFENDER_RIGHT_SIDE","","880108","104","182","960"
"DETAILED_FUTURE_REGEN","Joshua","","Zirkzee","22/05/2031","784","","9","14","5","193","84","2","ATTACKER_CENTRAL","","856592","102","168","986"
"DETAILED_FUTURE_REGEN","Josip","","Šimunić","17/02/2018","761","","0","6","2","195","91","4","DEFENDER_CENTRAL","","Canberra","102","164","947"
"DETAILED_FUTURE_REGEN","Josip","","Skoblar","12/03/2011","761","","0","3","2","179","72","3","ATTACKER_CENTRAL","","Privlaka","103","173","433"
"DETAILED_FUTURE_REGEN","Josip","","Katalinski","12/05/2018","759","","0","7","3","181","73","3","DEFENDER_CENTRAL","","1300141","103","170","1300156"
"DETAILED_FUTURE_REGEN","Josip","","Iličič","29/01/2018","795","","0","3","3","190","79","3","ATTACKING_MIDFIELDER_CENTRAL","","760384","102","162","7581082"
"DETAILED_FUTURE_REGEN","Josip","","Šutalo","28/02/2030","761","","0","5","5","190","82","2","DEFENDER_CENTRAL","","5742005","102","167","432"
"DETAILED_FUTURE_REGEN","Joško","","Gvardiol","23/01/2032","761","","0","5","3","185","80","3","DEFENDER_CENTRAL","","1300221","103","178","432"
"DETAILED_FUTURE_REGEN","Jovan","","Stanković","04/03/2011","802","","0","6","3","186","74","3","ATTACKING_MIDFIELDER_LEFT_SIDE","","5740517","103","172","5740714"
"DETAILED_FUTURE_REGEN","József","","Zakariás","25/03/2014","773","","1","6","2","180","72","4","MIDFIELDER_CENTRAL","","Budapest","103","171","1055"
"DETAILED_FUTURE_REGEN","József","","Bozsik","28/11/2015","773","","1","6","2","177","72","4","MIDFIELDER_CENTRAL","","Budapest","103","174","1059"
"DETAILED_FUTURE_REGEN","József","","Takács","30/06/2014","773","","0","5","3","172","67","2","ATTACKER_CENTRAL","","1300576","103","175","1055"
"DETAILED_FUTURE_REGEN","József","","Tóth","02/12/2019","773","","0","4","5","174","67","3","DEFENDER_LEFT_SIDE","","7520258","102","167","1063"
"DETAILED_FUTURE_REGEN","Jozy","","Altidore","06/11/2019","390","","3","18","3","183","87","4","ATTACKER_CENTRAL","","Livingston (NJ)","102","165","72000160"
"DETAILED_FUTURE_REGEN","Ju","Duan Ju","Duan","14/05/2013","110","","10","8","5","178","73","4","ATTACKING_MIDFIELDER_CENTRAL","","128039","101","153","416"
"DETAILED_FUTURE_REGEN","Juan","","Li","26/02/2025","110","","10","8","3","174","72","2","DEFENDER_LEFT_SIDE","","102996","101","155","117754"
"DETAILED_FUTURE_REGEN","Juan","","Iturbe","04/06/2013","1655","","1","6","3","169","62","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","Ciudad de Buenos Aires","102","161","1445"
"DETAILED_FUTURE_REGEN","Juan","Juan Chang","Chang Zevallos","01/01/2015","110","","10","8","3","171","62","2","ATTACKING_MIDFIELDER_CENTRAL","","77013646","102","162","117754"
"DETAILED_FUTURE_REGEN","Juan","","Funes","08/03/2013","1649","","1","4","5","175","70","4","ATTACKER_CENTRAL","","955213","102","164","98"
"DETAILED_FUTURE_REGEN","Juan","","Pizzi","07/06/2018","1649","","1","4","1","185","78","2","ATTACKER_CENTRAL","","102437","102","165","95"
"DETAILED_FUTURE_REGEN","Juan","","Musso","06/05/2024","1649","","1","7","3","191","93","2","GOALKEEPER","","San Nicolás de los Arroyos (BA)","102","165","85076079"
"DETAILED_FUTURE_REGEN","Juan","","Cuadrado","26/05/2018","1653","","3","15","5","179","72","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","8832600","102","165","425"
"DETAILED_FUTURE_REGEN","Juan","","Miranda","19/01/2030","796","","1","2","3","185","79","3","DEFENDER_LEFT_SIDE","","Olivares","102","167","1708"
"DETAILED_FUTURE_REGEN","Juan","","Simón","02/03/2010","1649","","1","4","1","190","80","2","DEFENDER_CENTRAL","","102433","102","168","91"
"DETAILED_FUTURE_REGEN","Juan","","Cubillas","08/03/2019","1656","","1","6","2","173","72","4","ATTACKING_MIDFIELDER_LEFT_SIDE","","Lima","103","172","117754"
"DETAILED_FUTURE_REGEN","Juan","","Mata","28/04/2018","796","","1","5","3","170","63","3","ATTACKING_MIDFIELDER_CENTRAL","","384","103","174","1736"
"DETAILED_FUTURE_REGEN","Juan","Juanito","Gómez González","10/11/2014","796","","1","7","5","169","63","2","ATTACKER_CENTRAL","","814598","103","170","1687"
"DETAILED_FUTURE_REGEN","Juan","Juanele","Castaño Quirós","10/04/2011","796","","1","7","3","175","70","4","ATTACKER_CENTRAL","","393","102","167","1744"
"DETAILED_FUTURE_REGEN","Juan","","Foyth","12/01/2028","1649","","0","5","3","187","69","2","DEFENDER_CENTRAL","","102435","102","163","85"
"DETAILED_FUTURE_REGEN","Juan","Juanito","Gutiérrez Moreno","23/07/2016","796","","1","8","5","183","76","2","DEFENDER_CENTRAL","","Cádiz","102","164","1733"
"DETAILED_FUTURE_REGEN","Júan","Júan","Silveira dos Santos","01/02/2019","1651","","3","15","5","182","74","2","DEFENDER_CENTRAL","","102498","103","170","322"
"DETAILED_FUTURE_REGEN","Juan Alberto","","Schiaffino","28/07/2015","1657","","1","6","2","178","69","3","ATTACKING_MIDFIELDER_CENTRAL","","102998","104","185","1922"
"DETAILED_FUTURE_REGEN","Juan Bautista","","Torales","09/03/2016","1655","","1","11","5","173","69","4","DEFENDER_LEFT_SIDE","","5280179","102","169","106072"
"DETAILED_FUTURE_REGEN","Juan Carlos","","Valerón","17/06/2015","796","","1","9","5","184","71","2","ATTACKING_MIDFIELDER_CENTRAL","","7446192","103","178","1772"
"DETAILED_FUTURE_REGEN","Juan Eduardo","","Esnáider","05/03/2013","1649","","1","7","5","180","75","2","ATTACKER_CENTRAL","","108497","102","168","86"
"DETAILED_FUTURE_REGEN","Juan Francisco","Juanfran","García García","14/07/2016","796","","1","7","5","183","78","3","DEFENDER_LEFT_SIDE","","7444910","102","162","1717"
"DETAILED_FUTURE_REGEN","Juan Francisco","Juanfran","Torres Belén","09/01/2015","796","","1","6","3","181","72","2","DEFENDER_RIGHT_SIDE","","67016675","102","162","1736"
"DETAILED_FUTURE_REGEN","Juan José","","Borrelli","08/11/2010","1649","","1","5","1","172","68","4","ATTACKING_MIDFIELDER_CENTRAL","","955749","102","165","94"
"DETAILED_FUTURE_REGEN","Juan José","","López","31/10/2010","1649","","1","10","5","172","68","4","ATTACKING_MIDFIELDER_CENTRAL","","955841","102","166","94"
"DETAILED_FUTURE_REGEN","Juan Manuel","","Vargas","05/10/2013","1656","","1","9","3","185","85","3","ATTACKING_MIDFIELDER_LEFT_SIDE","","102996","102","164","1450"
"DETAILED_FUTURE_REGEN","Juan Pablo","","Ángel","24/10/2015","1653","","1","9","5","184","78","2","ATTACKER_CENTRAL","","303782","103","172","427"
"DETAILED_FUTURE_REGEN","Juan Pablo","","Sorín","05/05/2016","1649","","1","9","5","173","70","3","DEFENDER_LEFT_SIDE","","102431","103","176","78"
"DETAILED_FUTURE_REGEN","Juan Ramón","","Verón","17/03/2014","1649","","1","6","3","178","74","2","ATTACKING_MIDFIELDER_CENTRAL","","102435","103","178","85"
"DETAILED_FUTURE_REGEN","Juan Román","","Riquelme","24/06/2018","1649","","1","12","5","182","75","2","ATTACKING_MIDFIELDER_CENTRAL","","3100006","104","186","82"
"DETAILED_FUTURE_REGEN","Juan Sebastián","","Verón","09/03/2013","1649","","1","13","3","186","79","2","ATTACKING_MIDFIELDER_CENTRAL","","102435","104","185","85"
"DETAILED_FUTURE_REGEN","Juanfran","Juanfran","Moreno","11/09/2018","796","","1","6","3","179","72","2","DEFENDER_RIGHT_SIDE","","Madrid","102","163","1710"
"DETAILED_FUTURE_REGEN","Jude","","Bellingham","29/06/2033","765","","3","13","3","186","75","2","MIDFIELDER_CENTRAL","","7940373","105","192","609"
"DETAILED_FUTURE_REGEN","Jude","","Soonsup-Bell","10/01/2034","765","","0","4","3","184","72","4","ATTACKER_CENTRAL","","7940578","102","161","725"
"DETAILED_FUTURE_REGEN","Julen","","Guerrero","07/01/2014","796","","1","5","2","179","71","2","ATTACKING_MIDFIELDER_CENTRAL","","824177","103","175","1664"
"DETAILED_FUTURE_REGEN","Julen","","Lopetegui","28/08/2016","796","","1","6","3","185","84","3","GOALKEEPER","","67011902","102","167","1736"
"DETAILED_FUTURE_REGEN","Julen Jon","","Guerrero","14/04/2034","796","","1","4","2","187","69","3","ATTACKING_MIDFIELDER_CENTRAL","","340","103","170","1736"
"DETAILED_FUTURE_REGEN","Jules","","Koundé","12/11/2028","769","","3","13","5","178","70","2","DEFENDER_RIGHT_SIDE","","270","103","176","851"
"DETAILED_FUTURE_REGEN","Julian","","Lahm","15/08/2012","771","","0","3","1","170","69","2","DEFENDER_RIGHT_SIDE","","592","100","-10","960"
"DETAILED_FUTURE_REGEN","Julian","","Vorlander","05/01/2008","771","","0","6","5","190","83","2","DEFENDER_CENTRAL","","879547","99","-9","121182"
"DETAILED_FUTURE_REGEN","Julian","","de Guzmán","24/03/2011","364","","3","12","3","169","68","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","Scarborough (ON)","102","164","866"
"DETAILED_FUTURE_REGEN","Julian","","Weigl","08/09/2025","771","","0","5","3","186","77","2","MIDFIELDER_CENTRAL","","92030855","102","164","955"
"DETAILED_FUTURE_REGEN","Julian","","Brandt","02/05/2026","771","","0","2","1","185","83","4","ATTACKING_MIDFIELDER_CENTRAL","","636","102","165","961"
"DETAILED_FUTURE_REGEN","Julian","","Draxler","20/09/2023","771","","0","6","2","185","72","4","ATTACKING_MIDFIELDER_LEFT_SIDE","","92000816","102","167","920"
"DETAILED_FUTURE_REGEN","Julián","","Álvarez","31/01/2030","14","","1","8","3","170","70","2","ATTACKER_CENTRAL","","2000033450","103","179","94"
"DETAILED_FUTURE_REGEN","Juliano","Juliano Belletti","Haus Belletti","20/06/2016","1651","","1","7","5","179","77","2","DEFENDER_RIGHT_SIDE","","301371","102","169","321"
"DETAILED_FUTURE_REGEN","Julien","","Escudé","17/08/2019","769","","0","9","3","184","76","3","DEFENDER_LEFT_SIDE","","914718","102","162","884"
"DETAILED_FUTURE_REGEN","Julien","","Sablé","10/09/2010","769","","0","5","3","181","73","2","MIDFIELDER_CENTRAL","","Marseille","102","165","828"
"DETAILED_FUTURE_REGEN","Julien","","Cools","13/02/2017","77","","0","6","1","178","72","3","ATTACKING_MIDFIELDER_RIGHT_SIDE","","8161304","103","170","8151564"
"DETAILED_FUTURE_REGEN","Julien","","Duranville","05/05/2036","757","","3","16","5","170","59","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","8161339","103","173","256"
"DETAILED_FUTURE_REGEN","Julio","Julio Wong","Aliaga","26/07/2019","110","","7","9","3","186","82","2","GOALKEEPER","","102996","101","151","1449"
"DETAILED_FUTURE_REGEN","Julio","Julio Wha","Whacheng Castro","12/11/2014","110","","7","8","3","178","73","2","ATTACKING_MIDFIELDER_CENTRAL","","77046858","102","160","5290630"
"DETAILED_FUTURE_REGEN","Julio","Julio Chau","Chau Busanich","03/05/2015","110","","7","8","3","185","80","2","GOALKEEPER","","303803","102","161","1450"
"DETAILED_FUTURE_REGEN","Julio","Julio Wong","Lores Colán","15/09/2018","110","","7","7","3","176","72","2","ATTACKER_CENTRAL","","102996","102","163","1446"
"DETAILED_FUTURE_REGEN","Julio","","Saldaña","14/11/2011","1649","","1","7","5","178","71","2","DEFENDER_RIGHT_SIDE","","108488","102","165","91"
"DETAILED_FUTURE_REGEN","Julio","","Toresani","05/12/2017","1649","","1","5","5","170","66","4","MIDFIELDER_CENTRAL","","102437","102","165","102467"
"DETAILED_FUTURE_REGEN","Julio","","Olarticoechea","18/10/2018","1649","","1","9","3","169","70","2","DEFENDER_LEFT_SIDE","","14000826","102","166","93"
"DETAILED_FUTURE_REGEN","Julio","","Arca","30/01/2011","1649","","1","8","3","176","70","3","DEFENDER_LEFT_SIDE","","Quilmes (BA)","103","170","722"
"DETAILED_FUTURE_REGEN","Julio","","Cruz","10/10/2014","1649","","1","11","5","187","80","2","ATTACKER_CENTRAL","","3101465","102","167","80"
"DETAILED_FUTURE_REGEN","Julio","","Enciso","23/01/2034","1655","","1","7","5","174","72","2","ATTACKING_MIDFIELDER_LEFT_SIDE","","79000005","104","183","5280161"
"DETAILED_FUTURE_REGEN","Júlio","Julinho","Botelho","29/07/2019","1651","","1","11","3","180","75","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","107183","103","179","322"
"DETAILED_FUTURE_REGEN","Julio César","","Romero","28/08/2010","1655","","1","4","3","173","67","2","ATTACKING_MIDFIELDER_CENTRAL","","107183","103","174","239"
"DETAILED_FUTURE_REGEN","Júlio César","Júlio Baptista","Pereira Clemente Baptista","30/09/2011","1651","","3","14","5","187","81","2","ATTACKING_MIDFIELDER_CENTRAL","","107183","102","168","337"
"DETAILED_FUTURE_REGEN","Júlio César","Júlio César","Soares de Espíndola","03/09/2019","1651","","1","7","5","186","79","3","GOALKEEPER","","102498","103","172","322"
"DETAILED_FUTURE_REGEN","Júlio César","Júlio César","da Silva","08/03/2013","1651","","3","18","5","190","82","2","DEFENDER_CENTRAL","","303609","103","170","325"
"DETAILED_FUTURE_REGEN","Julius","","Aghahowa","12/02/2012","38","","3","17","5","179","74","4","ATTACKING_MIDFIELDER_CENTRAL","","105356","103","170","131252"
"DETAILED_FUTURE_REGEN","Jun","Yan Jun","Yan","01/01/2006","110","","10","8","5","184","75","2","DEFENDER_CENTRAL","","103194","96","-7","4203009"
"DETAILED_FUTURE_REGEN","Jun","Liu Jun","Liu","25/01/2010","110","","10","8","5","177","67","3","ATTACKING_MIDFIELDER_RIGHT_SIDE","","128046","101","155","414"
"DETAILED_FUTURE_REGEN","Jung-Hwan","Ahn Jung-Hwan","Ahn","27/01/2016","135","","10","8","5","177","71","2","ATTACKER_CENTRAL","","66026708","102","161","106813"
"DETAILED_FUTURE_REGEN","Jung-Moo","Huh Jung-Moo","Huh","13/01/2015","135","","10","10","5","174","70","2","MIDFIELDER_CENTRAL","","2000160139","101","159","106811"
"DETAILED_FUTURE_REGEN","Jun-Ho","Son Jun-Ho","Son","12/05/2022","135","","10","8","5","178","62","2","MIDFIELDER_CENTRAL","","Seoul","101","154","5700908"
"DETAILED_FUTURE_REGEN","Junichi","","Inamoto","18/09/2019","116","","10","8","5","181","75","2","MIDFIELDER_CENTRAL","","789285","101","159","1186"
"DETAILED_FUTURE_REGEN","Junior","","Kroupi","23/06/2036","769","","3","14","5","179","70","2","ATTACKING_MIDFIELDER_CENTRAL","","216","103","176","2005"
"DETAILED_FUTURE_REGEN","Junmin","Hao Junmin","Hao","24/03/2017","110","","10","7","5","181","74","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","128037","101","156","416"
"DETAILED_FUTURE_REGEN","Junpeng","Li Junpeng","Li","01/01/2009","110","","10","8","5","183","74","2","DEFENDER_CENTRAL","","128048","96","-7","116403"
"DETAILED_FUTURE_REGEN","Junya","","Itô","09/03/2023","116","","10","7","5","176","68","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","Tokyo","101","158","107337"
"DETAILED_FUTURE_REGEN","Junyuan","Long Junyuan","Long","10/02/2005","110","","10","8","5","177","72","2","ATTACKER_CENTRAL","","5636584","96","-7","62123106"
"DETAILED_FUTURE_REGEN","Junzhe","Zhao Junzhe","Zhao","19/04/2019","110","","10","8","5","183","72","2","MIDFIELDER_CENTRAL","","128044","101","155","2000337864"
"DETAILED_FUTURE_REGEN","Jürgen","","Klopp","16/06/2017","771","","1","6","2","193","75","4","ATTACKER_CENTRAL","","631","103","172","918"
"DETAILED_FUTURE_REGEN","Jürgen","","Kohler","06/10/2015","771","","0","3","5","186","84","2","DEFENDER_CENTRAL","","92001001","103","179","916"
"DETAILED_FUTURE_REGEN","Jürgen","","Klinsmann","30/07/2014","771","","0","4","1","181","76","2","ATTACKER_CENTRAL","","8700614","104","182","954"
"DETAILED_FUTURE_REGEN","Jürgen","","Pommerenke","22/01/2013","771","","0","3","3","174","71","2","ATTACKING_MIDFIELDER_CENTRAL","","92001944","103","174","2233"
"DETAILED_FUTURE_REGEN","Jurica","","Jerković","25/02/2010","761","","0","7","3","175","68","2","ATTACKING_MIDFIELDER_CENTRAL","","1300218","102","165","433"
"DETAILED_FUTURE_REGEN","Jurriën","","Timber","17/06/2031","784","","3","14","5","179","79","2","DEFENDER_CENTRAL","","740","103","175","992"
"DETAILED_FUTURE_REGEN","Jussi","","Jääskeläinen","19/04/2015","768","","0","4","1","190","81","2","GOALKEEPER","","1300360","102","165","510222"
"DETAILED_FUTURE_REGEN","Just","","Fontaine","18/08/2013","769","","0","7","2","174","70","2","ATTACKER_CENTRAL","","105297","104","185","2047"
"DETAILED_FUTURE_REGEN","Justin","","Kluivert","05/05/2029","784","","3","13","5","172","66","4","ATTACKING_MIDFIELDER_LEFT_SIDE","","37082172","103","172","992"
"DETAILED_FUTURE_REGEN","Kai","","Havertz","11/06/2029","771","","0","4","3","191","84","3","ATTACKING_MIDFIELDER_CENTRAL","","638","104","182","901"
"DETAILED_FUTURE_REGEN","Kai Wayne","Kai Rooney","Rooney","02/11/2039","765","","0","6","2","180","72","4","ATTACKER_CENTRAL","","100047","100","-10","680"
"DETAILED_FUTURE_REGEN","Kaiky","Kaiky","Fernandes Melo","12/01/2034","1651","","1","5","3","186","76","2","DEFENDER_CENTRAL","","102508","102","167","335"
"DETAILED_FUTURE_REGEN","Kairan","Wang Kairan","Wang","26/02/2005","110","","10","6","5","183","74","2","ATTACKER_CENTRAL","","128050","97","-8","986"
"DETAILED_FUTURE_REGEN","Kaiyuan","Liu Kaiyuan","Liu","01/01/2010","110","","10","6","5","179","68","3","ATTACKER_CENTRAL","","131204","96","-7","67035574"
"DETAILED_FUTURE_REGEN","Kakha","","Kaladze","27/02/2018","770","","0","2","5","186","76","3","DEFENDER_LEFT_SIDE","","1300384","103","170","892"
"DETAILED_FUTURE_REGEN","Kalidou","","Koulibaly","20/06/2021","41","","3","19","5","186","90","2","DEFENDER_CENTRAL","","8428168","103","171","844"
"DETAILED_FUTURE_REGEN","Kálmán","","Mészöly","16/07/2011","773","","1","6","2","191","82","4","DEFENDER_CENTRAL","","Budapest","103","174","1066"
"DETAILED_FUTURE_REGEN","Kálmán","","Konrád","23/05/2016","773","","0","4","3","176","70","3","ATTACKING_MIDFIELDER_RIGHT_SIDE","","Bácspalánka","103","175","1060"
"DETAILED_FUTURE_REGEN","Kalvin","","Phillips","03/12/2015","765","","0","10","3","178","72","2","MIDFIELDER_CENTRAL","","100057","102","169","671"
"DETAILED_FUTURE_REGEN","Kamil","","Glik","03/02/2018","787","","0","5","1","190","80","2","DEFENDER_CENTRAL","","712247","102","163","1736"
"DETAILED_FUTURE_REGEN","Kang-In","Lee Kang-In","Lee","19/02/2031","135","","10","6","5","173","68","4","ATTACKING_MIDFIELDER_LEFT_SIDE","","5700005","102","164","1775"
"DETAILED_FUTURE_REGEN","Kang-Jo","Lee Kang-Jo","Lee","27/10/2014","135","","10","11","5","178","69","2","MIDFIELDER_CENTRAL","","134625","101","155","66006663"
"DETAILED_FUTURE_REGEN","Kanya","","Fujimoto","02/07/2029","116","","10","7","5","175","67","3","MIDFIELDER_CENTRAL","","Minamitsuru","101","155","1196"
"DETAILED_FUTURE_REGEN","Kaoru","","Mitoma","20/05/2027","116","","10","9","5","178","72","2","ATTACKING_MIDFIELDER_LEFT_SIDE","","107263","102","160","107296"
"DETAILED_FUTURE_REGEN","Karel","","Poborský","30/03/2012","763","","0","2","2","174","73","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","136134","103","172","476"
"DETAILED_FUTURE_REGEN","Karel","","Pešek","20/09/2015","763","","0","4","3","176","68","3","MIDFIELDER_CENTRAL","","Olomouc","103","179","476"
"DETAILED_FUTURE_REGEN","Karim","","Benzema","19/12/2017","5","","2","10","3","185","82","4","ATTACKER_CENTRAL","","267","105","192","865"
"DETAILED_FUTURE_REGEN","Karim","","Azizou","20/01/2015","34","","2","6","3","177","66","2","DEFENDER_RIGHT_SIDE","","Périgueux","102","161","851"
"DETAILED_FUTURE_REGEN","Karim","","Bagheri","24/02/2014","114","","2","8","2","186","78","2","ATTACKING_MIDFIELDER_CENTRAL","","5512158","102","161","904"
"DETAILED_FUTURE_REGEN","Karim","","Ziani","17/08/2012","5","","2","6","3","169","66","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","Sèvres","102","164","1971"
"DETAILED_FUTURE_REGEN","Karim","","Adeyemi","18/01/2032","771","","3","14","5","180","75","3","ATTACKER_CENTRAL","","592","103","179","958"
"DETAILED_FUTURE_REGEN","Karim","","Konaté","21/03/2034","24","","3","18","5","178","68","2","ATTACKER_CENTRAL","","12037658","103","172","3506513"
"DETAILED_FUTURE_REGEN","Karl","","Koller","09/02/2019","755","","0","3","3","179","73","3","MIDFIELDER_CENTRAL","","16001003","103","173","101154"
