"DETAILED_FUTURE_REGEN","First Name","Common Name","Last Name","Birth date","Nation","Favourite Team","Ethnicity","Skin Tone","Hair Colour","Height(in cm)","Weight(in kg)","Preferred Foot","Preferred Position","Favourite Number","Birth City","CA","PA","Club ID"
"DETAILED_FUTURE_REGEN","Luca","","Chen","01/01/2008","110","","10","7","5","185","78","3","DEFENDER_CENTRAL","","72043493","96","-7","814086"
"DETAILED_FUTURE_REGEN","Muyuan","Tian Muyuan","Tian","01/01/2008","110","","10","8","5","176","72","2","DEFENDER_RIGHT_SIDE","","128057","96","-7","4212118"
"DETAILED_FUTURE_REGEN","Julian","","Vorlander","05/01/2008","771","","0","6","5","190","83","2","DEFENDER_CENTRAL","","879547","99","-9","121182"
"DETAILED_FUTURE_REGEN","Austin","","Su","05/01/2008","110","","10","5","5","185","79","3","MIDFIELDER_CENTRAL","","106625","96","-7","2006962"
"DETAILED_FUTURE_REGEN","Debao","Han Debao","Han","31/01/2008","110","","10","8","5","176","70","2","ATTACKING_MIDFIELDER_CENTRAL","","128039","96","-7","4203009"
"DETAILED_FUTURE_REGEN","Michael","","Johnson","24/02/2008","765","","0","5","2","183","79","2","MIDFIELDER_CENTRAL","","Urmston","102","165","679"
"DETAILED_FUTURE_REGEN","Mathys","","Valery","08/03/2008","769","","3","18","2","180","77","2","DEFENDER_CENTRAL","","287","99","-9","868"
"DETAILED_FUTURE_REGEN","Maxwell","","Cecil","28/03/2008","765","","0","3","2","185","77","2","DEFENDER_CENTRAL","","100035","99","-9","685"
"DETAILED_FUTURE_REGEN","Conn","","Harty","03/04/2008","789","","0","5","3","179","76","2","MIDFIELDER_CENTRAL","","1300900","99","-9","700"
"DETAILED_FUTURE_REGEN","Minjun","Piao Minjun","Piao","07/06/2008","110","","10","8","5","186","74","3","DEFENDER_CENTRAL","","128061","96","-7","4212780"
"DETAILED_FUTURE_REGEN","Maxwell","","Eddington","23/07/2008","793","","0","3","1","169","72","3","DEFENDER_LEFT_SIDE","","102610","99","-9","1575"
"DETAILED_FUTURE_REGEN","Laurentiu","","Iorga","30/07/2008","790","","1","10","5","181","75","2","MIDFIELDER_CENTRAL","","1300939","99","-9","2000104441"
"DETAILED_FUTURE_REGEN","Di","Xiong Di","Xiong","08/08/2008","110","","10","7","5","173","68","2","DEFENDER_LEFT_SIDE","","128057","96","-7","4212118"
"DETAILED_FUTURE_REGEN","Marcos Filipe","Castello","de Silva","15/08/2008","1651","","3","13","5","173","66","2","ATTACKER_CENTRAL","","302623","99","-9","326"
"DETAILED_FUTURE_REGEN","Chen","Wang Chen","Wang","21/08/2008","110","","10","6","5","187","81","3","GOALKEEPER","","5620172","96","-7","55024370"
"DETAILED_FUTURE_REGEN","Alexander","","Kelsen","11/09/2008","755","","0","5","3","187","82","2","GOALKEEPER","","5604462","99","-9","154"
"DETAILED_FUTURE_REGEN","Cvetan","","Daric","18/09/2008","802","","1","5","5","179","74","2","DEFENDER_CENTRAL","","131117","99","-9","1955"
"DETAILED_FUTURE_REGEN","Dylan","","Matt","21/09/2008","801","","0","6","2","174","67","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","1301298","99","-9","724"
"DETAILED_FUTURE_REGEN","Ningshuo","Duan Ningshuo","Duan","28/09/2008","110","","10","8","5","178","69","2","MIDFIELDER_CENTRAL","","1023792","96","-7","814926"
"DETAILED_FUTURE_REGEN","Ekaitz","Baroja","Baroja Fernández","31/10/2008","796","","1","7","3","185","80","2","ATTACKER_CENTRAL","","362","99","-9","1728"
"DETAILED_FUTURE_REGEN","Alexei","","Ivanov","24/12/2008","791","","0","8","3","188","78","2","GOALKEEPER","","1301077","99","-9","1518"
"DETAILED_FUTURE_REGEN","Junpeng","Li Junpeng","Li","01/01/2009","110","","10","8","5","183","74","2","DEFENDER_CENTRAL","","128048","96","-7","116403"
"DETAILED_FUTURE_REGEN","Bolin","Zhang Bolin","Zhang","01/01/2009","110","","10","7","5","179","73","2","ATTACKER_CENTRAL","","5620172","96","-7","131162"
"DETAILED_FUTURE_REGEN","Bojia","Zhang Bojia","Zhang","02/01/2009","110","","10","8","5","175","68","2","MIDFIELDER_CENTRAL","","128055","96","-7","814101"
"DETAILED_FUTURE_REGEN","Boyu","Gu Boyu","Gu","17/01/2009","110","","10","6","5","178","67","3","MIDFIELDER_CENTRAL","","5628900","96","-7","414"
"DETAILED_FUTURE_REGEN","Luis","","Perea","30/01/2009","1653","","3","15","3","181","77","2","DEFENDER_CENTRAL","","8826920","102","167","425"
"DETAILED_FUTURE_REGEN","Anastasios","","Skalidis","08/02/2009","772","","1","3","3","178","71","2","ATTACKER_CENTRAL","","Salonika","102","169","982"
"DETAILED_FUTURE_REGEN","António","Tó Madeira","Lopes","09/02/2009","788","","1","2","5","190","75","2","ATTACKER_CENTRAL","","740497","102","169","83255937"
"DETAILED_FUTURE_REGEN","Chengtao","Li Chengtao","Li","18/03/2009","110","","10","8","5","173","65","2","ATTACKING_MIDFIELDER_LEFT_SIDE","","128055","96","-7","67035574"
"DETAILED_FUTURE_REGEN","Cheon-Hae","Quan Tianhai","Chun","07/06/2009","110","","10","4","3","168","61","3","ATTACKER_CENTRAL","","107279","101","154","107296"
"DETAILED_FUTURE_REGEN","Łukasz","","Kubiak","15/06/2009","787","","0","5","3","179","73","3","ATTACKER_CENTRAL","","1300858","102","168","1456"
"DETAILED_FUTURE_REGEN","Michał","","Kubica","24/07/2009","787","","0","5","3","182","78","3","ATTACKER_CENTRAL","","1300858","102","168","710027"
"DETAILED_FUTURE_REGEN","Mengyang","Lyu Mengyang","Lyu","01/08/2009","110","","10","8","5","175","68","2","ATTACKING_MIDFIELDER_LEFT_SIDE","","5620171","97","-8","4203009"
"DETAILED_FUTURE_REGEN","Mengzhou","Lyu Mengzhou","Lyu","01/08/2009","110","","10","8","5","175","69","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","5620171","97","-8","4203009"
"DETAILED_FUTURE_REGEN","Mohamed","","Kallon","06/10/2009","43","","3","17","5","180","71","2","ATTACKING_MIDFIELDER_CENTRAL","","103064","102","168","5390134"
"DETAILED_FUTURE_REGEN","Mamadou","","Niang","13/10/2009","41","","3","18","3","178","80","2","ATTACKER_CENTRAL","","103062","102","165","856"
"DETAILED_FUTURE_REGEN","Minyu","Jiang Minyu","Jiang","23/12/2009","110","","10","8","5","177","71","2","MIDFIELDER_CENTRAL","","128042","96","-7","1710"
"DETAILED_FUTURE_REGEN","Kaiyuan","Liu Kaiyuan","Liu","01/01/2010","110","","10","6","5","179","68","3","ATTACKER_CENTRAL","","131204","96","-7","67035574"
"DETAILED_FUTURE_REGEN","Chien","","Ha","01/01/2010","110","","5","5","5","179","73","2","ATTACKING_MIDFIELDER_CENTRAL","","100062","97","-8","679"
"DETAILED_FUTURE_REGEN","Dongchen","Li Dongchen","Li","01/01/2010","110","","10","8","5","184","76","2","DEFENDER_CENTRAL","","103194","96","-7","4203009"
"DETAILED_FUTURE_REGEN","Dongze","Liu Dongze","Liu","01/01/2010","110","","10","8","5","174","68","2","MIDFIELDER_CENTRAL","","103194","96","-7","1687"
"DETAILED_FUTURE_REGEN","Claudio","","Maldonado","03/01/2010","1652","","7","12","3","174","74","2","MIDFIELDER_CENTRAL","","Lontué","102","169","399"
"DETAILED_FUTURE_REGEN","Luís Miguel","Miguel","Garcia Monteiro","04/01/2010","788","","3","13","3","175","65","2","DEFENDER_RIGHT_SIDE","","Lisbon","102","168","1487"
"DETAILED_FUTURE_REGEN","Leonardo","","Astrada","06/01/2010","1649","","1","9","5","171","68","3","DEFENDER_CENTRAL","","102431","102","165","94"
"DETAILED_FUTURE_REGEN","Alessandro","Mancini","Faiolhe Amantino","08/01/2010","1651","","9","13","5","183","87","4","ATTACKING_MIDFIELDER_RIGHT_SIDE","","102499","103","170","314"
"DETAILED_FUTURE_REGEN","Nelson","","Cuevas","10/01/2010","1655","","1","7","3","175","70","4","ATTACKING_MIDFIELDER_RIGHT_SIDE","","Asunción","102","167","94"
"DETAILED_FUTURE_REGEN","Mauro","","Tassotti","19/01/2010","776","","1","6","3","177","72","2","DEFENDER_RIGHT_SIDE","","553","103","174","1140"
"DETAILED_FUTURE_REGEN","Josef","","Hügi","23/01/2010","799","","0","6","2","173","68","3","ATTACKER_CENTRAL","","1301199","103","172","1849"
"DETAILED_FUTURE_REGEN","Moreno","","Torricelli","23/01/2010","776","","1","8","5","184","82","4","DEFENDER_LEFT_SIDE","","7983013","103","172","834830"
"DETAILED_FUTURE_REGEN","Jun","Liu Jun","Liu","25/01/2010","110","","10","8","5","177","67","3","ATTACKING_MIDFIELDER_RIGHT_SIDE","","128046","101","155","414"
"DETAILED_FUTURE_REGEN","Alen","","Bokšić","31/01/2010","761","","0","5","2","187","83","4","ATTACKER_CENTRAL","","35000122","103","172","433"
"DETAILED_FUTURE_REGEN","Kevin","","Campbell","04/02/2010","765","","3","17","5","185","84","4","ATTACKER_CENTRAL","","100023","102","167","602"
"DETAILED_FUTURE_REGEN","Mingyu","Ma Mingyu","Ma","04/02/2010","110","","10","8","5","176","74","3","MIDFIELDER_CENTRAL","","128059","101","155","23447397"
"DETAILED_FUTURE_REGEN","Angelos","","Charisteas","09/02/2010","772","","1","7","2","191","82","2","ATTACKER_CENTRAL","","129639","102","167","969"
"DETAILED_FUTURE_REGEN","Mark","","Bresciano","11/02/2010","1435","","0","2","3","183","73","2","ATTACKING_MIDFIELDER_LEFT_SIDE","","104446","102","163","1126"
"DETAILED_FUTURE_REGEN","Bryan","","Roy","12/02/2010","387","","3","15","5","178","74","4","ATTACKING_MIDFIELDER_LEFT_SIDE","","715","103","170","992"
"DETAILED_FUTURE_REGEN","Angelo","","Peruzzi","16/02/2010","776","","1","5","3","181","87","2","GOALKEEPER","","7982998","103","172","1100"
"DETAILED_FUTURE_REGEN","Massimo","","Taibi","18/02/2010","776","","0","2","2","190","82","3","GOALKEEPER","","489","102","165","7983162"
"DETAILED_FUTURE_REGEN","Cong","Chen Cong","Chen","21/02/2010","110","","10","7","5","175","67","2","MIDFIELDER_CENTRAL","","128055","96","-7","4212780"
"DETAILED_FUTURE_REGEN","Mathieu","","Berson","23/02/2010","769","","1","7","3","180","73","2","MIDFIELDER_CENTRAL","","Vannes","102","162","846"
"DETAILED_FUTURE_REGEN","Denis","","Law","24/02/2010","793","","1","6","2","175","74","4","ATTACKER_CENTRAL","","Aberdeen","104","182","664"
"DETAILED_FUTURE_REGEN","Jurica","","Jerković","25/02/2010","761","","0","7","3","175","68","2","ATTACKING_MIDFIELDER_CENTRAL","","1300218","102","165","433"
"DETAILED_FUTURE_REGEN","Lintong","Zhang Lintong","Zhang","25/02/2010","110","","10","8","5","178","73","2","ATTACKING_MIDFIELDER_CENTRAL","","103194","97","-8","4212118"
"DETAILED_FUTURE_REGEN","Christian","","Poulsen","28/02/2010","764","","0","5","1","181","76","2","MIDFIELDER_CENTRAL","","940367","102","165","940366"
"DETAILED_FUTURE_REGEN","Juan","","Simón","02/03/2010","1649","","1","4","1","190","80","2","DEFENDER_CENTRAL","","102433","102","168","91"
"DETAILED_FUTURE_REGEN","Ciriaco","","Sforza","02/03/2010","798","","0","2","3","180","76","2","MIDFIELDER_CENTRAL","","5723703","102","169","1855"
"DETAILED_FUTURE_REGEN","Anders","","Linderoth","21/03/2010","797","","0","5","1","170","65","4","MIDFIELDER_CENTRAL","","1003","103","173","2000208578"
"DETAILED_FUTURE_REGEN","Anton","","Ondruš","27/03/2010","794","","1","5","3","189","79","2","DEFENDER_CENTRAL","","5606305","103","172","1622"
"DETAILED_FUTURE_REGEN","Luis","","Cubilla","28/03/2010","1657","","1","4","3","172","65","3","ATTACKING_MIDFIELDER_RIGHT_SIDE","","Paysandu","103","179","1922"
"DETAILED_FUTURE_REGEN","Luciano","","Galletti","08/04/2010","1649","","1","12","5","175","70","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","108497","102","165","1749"
"DETAILED_FUTURE_REGEN","Matías","","Donnet","17/04/2010","1649","","1","7","3","173","68","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","Esperanza (SF)","102","164","102467"
"DETAILED_FUTURE_REGEN","Curtis","","Bellamy","17/04/2010","765","","0","3","5","173","76","2","MIDFIELDER_CENTRAL","","123021","102","165","708"
"DETAILED_FUTURE_REGEN","Abelardo","Abelardo","Fernández Antuna","19/04/2010","796","","1","7","5","182","78","2","DEFENDER_CENTRAL","","393","102","168","1744"
"DETAILED_FUTURE_REGEN","Antonio Guayre","Guayre","Betancort","22/04/2010","796","","1","7","3","176","72","4","ATTACKING_MIDFIELDER_LEFT_SIDE","","Las Palmas de Gran Canaria","102","162","1777"
"DETAILED_FUTURE_REGEN","Marlon","","King","25/04/2010","377","","3","18","2","186","78","2","ATTACKER_CENTRAL","","100023","102","162","656"
"DETAILED_FUTURE_REGEN","Diego","","Simeone","28/04/2010","1649","","1","8","5","177","75","2","MIDFIELDER_CENTRAL","","102431","104","181","98"
"DETAILED_FUTURE_REGEN","Danny","","McGrain","01/05/2010","793","","1","6","2","179","74","4","DEFENDER_RIGHT_SIDE","","Glasgow","103","174","1569"
"DETAILED_FUTURE_REGEN","Cheng'en","Jiang Cheng'en","Jiang","02/05/2010","110","","10","8","5","189","73","2","GOALKEEPER","","134862","96","-7","814086"
"DETAILED_FUTURE_REGEN","Edwin","","Zoetebier","07/05/2010","784","","0","5","2","187","86","2","GOALKEEPER","","856524","102","165","1011"
"DETAILED_FUTURE_REGEN","Luis Enrique","Luis Enrique","Martínez García","08/05/2010","796","","1","5","3","180","73","4","ATTACKING_MIDFIELDER_CENTRAL","","393","103","176","1744"
"DETAILED_FUTURE_REGEN","Marama","","Vahirua","12/05/2010","110","","6","12","3","168","64","3","ATTACKING_MIDFIELDER_LEFT_SIDE","","103180","102","163","846"
"DETAILED_FUTURE_REGEN","Alberto","","Márcico","13/05/2010","1649","","1","8","5","177","69","4","ATTACKING_MIDFIELDER_CENTRAL","","102439","102","169","86"
"DETAILED_FUTURE_REGEN","Mikel","","Alonso","15/05/2010","796","","1","5","3","183","75","2","MIDFIELDER_CENTRAL","","Tolosa","102","168","1742"
"DETAILED_FUTURE_REGEN","David","","Navarro","24/05/2010","796","","1","6","3","183","77","2","DEFENDER_CENTRAL","","Sagunto","102","162","1775"
"DETAILED_FUTURE_REGEN","Alf","","Common","25/05/2010","765","","0","6","3","180","74","3","ATTACKER_CENTRAL","","100089","103","175","772"
"DETAILED_FUTURE_REGEN","Amauri","Amauri","de Oliveira Carvalho","02/06/2010","776","","1","13","5","186","83","2","ATTACKER_CENTRAL","","8835057","102","165","1122"
"DETAILED_FUTURE_REGEN","Albert","","Ferrer","06/06/2010","796","","1","6","2","170","65","2","DEFENDER_RIGHT_SIDE","","370","102","169","1708"
"DETAILED_FUTURE_REGEN","Marcos","Cafú","Evangelista de Moraes","07/06/2010","1651","","3","14","5","176","75","2","DEFENDER_RIGHT_SIDE","","107183","104","183","337"
"DETAILED_FUTURE_REGEN","Matuzalém Francelino","Matuzalém","da Silva","09/06/2010","1651","","1","7","5","175","70","3","MIDFIELDER_CENTRAL","","107180","102","165","340"
"DETAILED_FUTURE_REGEN","Chris","","Coleman","10/06/2010","801","","0","6","5","189","80","3","DEFENDER_CENTRAL","","100090","102","165","679"
"DETAILED_FUTURE_REGEN","Darius","","Vassell","12/06/2010","765","","3","17","5","170","77","2","ATTACKER_CENTRAL","","Birmingham","102","163","603"
"DETAILED_FUTURE_REGEN","Borivoje","Bora Kostic","Kostic","14/06/2010","802","","1","4","3","184","78","3","ATTACKING_MIDFIELDER_LEFT_SIDE","","5740528","103","174","1955"
"DETAILED_FUTURE_REGEN","Cristiano Ronaldo","Cristiano Ronaldinho","dos Santos Junior","17/06/2010","788","","1","7","5","187","86","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","72020583","101","-10","1489"
"DETAILED_FUTURE_REGEN","Mark","","Chung","18/06/2010","110","","7","8","3","170","67","3","ATTACKING_MIDFIELDER_CENTRAL","","4400011","101","155","72000789"
"DETAILED_FUTURE_REGEN","Cícero João","Cicinho","de Cézare","23/06/2010","1651","","1","11","5","172","68","2","DEFENDER_RIGHT_SIDE","","320777","102","167","314"
"DETAILED_FUTURE_REGEN","David","","May","24/06/2010","765","","0","4","1","182","81","2","DEFENDER_CENTRAL","","100069","102","165","612"
"DETAILED_FUTURE_REGEN","Aldo","","Serena","25/06/2010","776","","0","4","2","183","83","3","ATTACKER_CENTRAL","","7983030","103","170","1401311"
"DETAILED_FUTURE_REGEN","Antonio","","Chimenti","30/06/2010","776","","0","5","3","184","83","2","GOALKEEPER","","470","102","164","700036"
"DETAILED_FUTURE_REGEN","Alexi","","Lalas","01/07/2010","390","","1","3","1","191","90","2","DEFENDER_CENTRAL","","981428","103","170","20031507"
"DETAILED_FUTURE_REGEN","Massimo","","Paganin","19/07/2010","776","","1","9","3","185","80","2","DEFENDER_CENTRAL","","578","102","164","1129"
"DETAILED_FUTURE_REGEN","Marco","","Marchionni","21/07/2010","776","","1","7","5","175","66","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","Monterotondo","102","164","1126"
"DETAILED_FUTURE_REGEN","Dirk","","Kuyt","22/07/2010","784","","0","6","1","184","84","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","768","103","172","1010"
"DETAILED_FUTURE_REGEN","Carlos","","Netto","24/07/2010","1649","","1","8","5","178","76","3","MIDFIELDER_CENTRAL","","108540","102","166","78"
"DETAILED_FUTURE_REGEN","Du-Ri","Cha Du-Ri","Cha","24/07/2010","135","","10","11","5","181","77","4","ATTACKING_MIDFIELDER_RIGHT_SIDE","","599","101","155","136433"
"DETAILED_FUTURE_REGEN","Chin-aun","Soh Chin-aun","Soh","28/07/2010","138","","10","5","5","175","64","2","DEFENDER_RIGHT_SIDE","","23014008","102","160","106694"
"DETAILED_FUTURE_REGEN","David","","James","01/08/2010","765","","9","14","3","196","91","2","GOALKEEPER","","123522","102","168","732"
"DETAILED_FUTURE_REGEN","Marián","","Masný","13/08/2010","794","","1","11","5","178","71","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","63011672","103","175","1622"
"DETAILED_FUTURE_REGEN","Alan","","Shearer","13/08/2010","765","","0","4","2","183","78","4","ATTACKER_CENTRAL","","100065","104","187","688"
"DETAILED_FUTURE_REGEN","Manuele","","Blasi","16/08/2010","776","","1","4","3","178","68","2","MIDFIELDER_CENTRAL","","Civitavecchia","102","164","1100"
"DETAILED_FUTURE_REGEN","Dani","Dani Güiza","González Güiza","16/08/2010","796","","1","7","5","182","80","2","ATTACKER_CENTRAL","","401","102","164","1726"
"DETAILED_FUTURE_REGEN","Celso","","Ayala","20/08/2010","1655","","1","7","3","182","82","2","DEFENDER_CENTRAL","","102926","102","169","102924"
"DETAILED_FUTURE_REGEN","Julio César","","Romero","28/08/2010","1655","","1","4","3","173","67","2","ATTACKING_MIDFIELDER_CENTRAL","","107183","103","174","239"
"DETAILED_FUTURE_REGEN","José Pedro","","Cea","01/09/2010","796","","1","5","3","178","76","2","ATTACKER_CENTRAL","","Redondela","103","174","1921"
"DETAILED_FUTURE_REGEN","Martin","","Ericsson","03/09/2010","797","","0","6","3","178","76","2","ATTACKING_MIDFIELDER_CENTRAL","","Säter","102","162","1807"
"DETAILED_FUTURE_REGEN","Antal","","Szabó","04/09/2010","773","","0","5","2","187","82","2","GOALKEEPER","","Soroksár","103","171","1060"
"DETAILED_FUTURE_REGEN","Joseph","","Yobo","05/09/2010","38","","3","18","5","188","85","2","DEFENDER_CENTRAL","","5410022","102","165","650"
"DETAILED_FUTURE_REGEN","Julien","","Sablé","10/09/2010","769","","0","5","3","181","73","2","MIDFIELDER_CENTRAL","","Marseille","102","165","828"
"DETAILED_FUTURE_REGEN","Andreas","","Brehme","11/09/2010","771","","0","6","2","176","77","4","DEFENDER_LEFT_SIDE","","612","104","181","945"
"DETAILED_FUTURE_REGEN","Darko","","Lazović","16/09/2010","802","","0","2","3","181","66","2","ATTACKING_MIDFIELDER_LEFT_SIDE","","Čačak","102","162","1301381"
"DETAILED_FUTURE_REGEN","Anthony","","Gardner","18/09/2010","765","","3","16","3","196","88","3","DEFENDER_CENTRAL","","Stafford","102","165","728"
"DETAILED_FUTURE_REGEN","Carlos","","Gurpegi","18/09/2010","796","","1","6","3","180","70","2","MIDFIELDER_CENTRAL","","Pamplona","102","164","1664"
"DETAILED_FUTURE_REGEN","Anderson","Sonny Anderson","da Silva","19/09/2010","1651","","3","15","3","181","72","4","ATTACKER_CENTRAL","","301019","102","168","339"
"DETAILED_FUTURE_REGEN","Bo","Zhu Bo","Zhu","24/09/2010","110","","10","8","5","175","72","3","MIDFIELDER_CENTRAL","","128057","101","154","2000337865"
"DETAILED_FUTURE_REGEN","Nikola","","Žigić","25/09/2010","802","","1","7","2","202","96","4","ATTACKER_CENTRAL","","5740499","102","168","5747642"
"DETAILED_FUTURE_REGEN","Marco","","Etcheverry","26/09/2010","1650","","1","10","5","179","71","3","ATTACKING_MIDFIELDER_CENTRAL","","308096","103","176","1200656"
"DETAILED_FUTURE_REGEN","Lucas","","Castromán","01/10/2010","1649","","1","7","5","174","74","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","Luján (BA)","102","165","1140"
"DETAILED_FUTURE_REGEN","Andrzej","","Szarmach","03/10/2010","787","","0","3","5","180","73","2","ATTACKER_CENTRAL","","1300858","103","178","715912"
"DETAILED_FUTURE_REGEN","Antônio","Careca","de Oliveira Filho","05/10/2010","1651","","1","9","3","183","75","4","ATTACKER_CENTRAL","","310633","103","177","325"
"DETAILED_FUTURE_REGEN","Miguel Ángel","","Brindisi","08/10/2010","776","","1","5","5","175","69","3","ATTACKING_MIDFIELDER_CENTRAL","","70","103","175","508"
"DETAILED_FUTURE_REGEN","Ledley","","King","12/10/2010","765","","9","13","5","188","79","2","DEFENDER_CENTRAL","","100023","103","176","728"
"DETAILED_FUTURE_REGEN","Magne","","Hoseth","12/10/2010","786","","0","1","3","186","78","3","ATTACKING_MIDFIELDER_LEFT_SIDE","","Averøy","102","164","1353"
"DETAILED_FUTURE_REGEN","Mehmet","","Scholl","16/10/2010","771","","0","7","3","177","70","4","ATTACKING_MIDFIELDER_CENTRAL","","616","103","172","931"
"DETAILED_FUTURE_REGEN","Daniel","","Opare","18/10/2010","21","","3","18","5","174","74","2","DEFENDER_RIGHT_SIDE","","103020","102","162","131267"
"DETAILED_FUTURE_REGEN","Edson","Pelé","Arantes do Nascimento","23/10/2010","1651","","2","17","5","173","72","4","ATTACKER_CENTRAL","","310886","109","200","335"
"DETAILED_FUTURE_REGEN","Mike","","Zonneveld","26/10/2010","784","","0","6","3","191","80","3","ATTACKING_MIDFIELDER_LEFT_SIDE","","Leiden","102","163","1025"
"DETAILED_FUTURE_REGEN","Cristian","","Chivu","26/10/2010","790","","0","5","5","184","81","3","DEFENDER_CENTRAL","","7540003","103","172","57131211"
"DETAILED_FUTURE_REGEN","Dorinel","","Munteanu","26/10/2010","790","","1","3","3","169","70","3","MIDFIELDER_CENTRAL","","57059552","103","170","1500"
"DETAILED_FUTURE_REGEN","Alain","","Boghossian","27/10/2010","769","","0","7","3","184","82","2","MIDFIELDER_CENTRAL","","85020417","102","168","866"
"DETAILED_FUTURE_REGEN","Alan","","Smith","27/10/2010","765","","0","5","1","178","69","2","MIDFIELDER_CENTRAL","","100057","103","170","671"
"DETAILED_FUTURE_REGEN","Edwin","","van der Sar","29/10/2010","784","","0","2","2","197","85","2","GOALKEEPER","","856803","104","185","992"
"DETAILED_FUTURE_REGEN","Diego Armando","","Maradona","30/10/2010","1649","","1","6","3","168","67","4","ATTACKING_MIDFIELDER_CENTRAL","","108540","109","200","78"
"DETAILED_FUTURE_REGEN","Juan José","","López","31/10/2010","1649","","1","10","5","172","68","4","ATTACKING_MIDFIELDER_CENTRAL","","955841","102","166","94"
"DETAILED_FUTURE_REGEN","Kengo","","Nakamura","31/10/2010","116","","10","6","5","175","67","4","MIDFIELDER_CENTRAL","","789392","101","156","107296"
"DETAILED_FUTURE_REGEN","Diego","","Lugano","01/11/2010","1657","","1","6","2","188","89","2","DEFENDER_CENTRAL","","8825016","102","167","1921"
"DETAILED_FUTURE_REGEN","Kennedy","Kennedy","Bakircioglü","02/11/2010","797","","2","8","5","181","73","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","403","102","169","2150"
"DETAILED_FUTURE_REGEN","Christoph","","Metzelder","04/11/2010","771","","0","5","5","193","84","2","DEFENDER_CENTRAL","","Haltern am See","103","170","907"
"DETAILED_FUTURE_REGEN","Lothar","","Kurbjuweit","06/11/2010","771","","0","5","3","179","71","3","DEFENDER_CENTRAL","","8700106","103","172","879262"
"DETAILED_FUTURE_REGEN","Luís Fabiano","Luís Fabiano","Clemente","07/11/2010","1651","","9","13","5","185","85","4","ATTACKER_CENTRAL","","102507","103","172","332"
"DETAILED_FUTURE_REGEN","Juan José","","Borrelli","08/11/2010","1649","","1","5","1","172","68","4","ATTACKING_MIDFIELDER_CENTRAL","","955749","102","165","94"
