"DETAILED_FUTURE_REGEN","First Name","Common Name","Last Name","Birth date","Nation","Favourite Team","Ethnicity","Skin Tone","Hair Colour","Height(in cm)","Weight(in kg)","Preferred Foot","Preferred Position","Favourite Number","Birth City","CA","PA","Club ID"
"DETAILED_FUTURE_REGEN","Oriol","","Romeu","25/09/2021","796","","1","8","2","182","79","2","MIDFIELDER_CENTRAL","","67000060","102","167","1708"
"DETAILED_FUTURE_REGEN","Ørjan","","Njord","17/05/2008","786","","0","5","1","186","80","2","ATTACKER_CENTRAL","","800005","99","-9","1376"
"DETAILED_FUTURE_REGEN","Orlando","","Engelaar","24/08/2019","784","","9","13","3","196","92","3","ATTACKING_MIDFIELDER_CENTRAL","","Rotterdam","102","162","1024"
"DETAILED_FUTURE_REGEN","Oscar","Oscar","dos Santos Emboaba Júnior","09/09/2021","1651","","1","9","3","181","71","2","ATTACKING_MIDFIELDER_CENTRAL","","107170","103","175","337"
"DETAILED_FUTURE_REGEN","Oscar","","Bobb","12/07/2033","786","","9","13","3","174","73","3","ATTACKING_MIDFIELDER_CENTRAL","","800001","102","168","1426"
"DETAILED_FUTURE_REGEN","Oscar","","Gloukh","01/04/2034","775","","1","6","2","170","71","4","ATTACKING_MIDFIELDER_CENTRAL","","7861917","103","172","1097"
"DETAILED_FUTURE_REGEN","Óscar","","Passet","12/10/2015","1649","","1","7","1","182","74","2","GOALKEEPER","","102437","102","164","102467"
"DETAILED_FUTURE_REGEN","Óscar","","Ustari","03/07/2016","1649","","1","5","3","184","82","3","GOALKEEPER","","Ciudad de Buenos Aires","102","168","89"
"DETAILED_FUTURE_REGEN","Óscar","","Ruggeri","26/01/2012","1649","","1","4","3","183","79","2","DEFENDER_CENTRAL","","14005243","103","177","82"
"DETAILED_FUTURE_REGEN","Óscar","","Miguez","05/12/2017","1657","","1","5","5","176","73","2","ATTACKER_CENTRAL","","102998","103","174","1922"
"DETAILED_FUTURE_REGEN","Óscar","","Lee","20/03/2013","110","","7","8","5","171","67","2","ATTACKING_MIDFIELDER_CENTRAL","","102988","101","154","403"
"DETAILED_FUTURE_REGEN","Óscar","","De Marcos","14/04/2019","796","","1","4","3","182","78","2","DEFENDER_RIGHT_SIDE","","Vitoria","102","162","1688"
"DETAILED_FUTURE_REGEN","Óscar","","Cardozo","20/05/2013","1655","","1","3","5","193","98","3","ATTACKER_CENTRAL","","14005655","102","162","5280161"
"DETAILED_FUTURE_REGEN","Óscar","","Miñambres","31/01/2011","796","","1","7","3","175","70","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","Fuenlabrada","102","163","1736"
"DETAILED_FUTURE_REGEN","Óscar","","Córdoba","03/02/2010","1653","","1","9","5","186","83","2","GOALKEEPER","","303777","102","168","427"
"DETAILED_FUTURE_REGEN","Óscar","","Ortíz","08/04/2013","1649","","1","9","5","170","72","3","ATTACKING_MIDFIELDER_LEFT_SIDE","","955932","103","176","96"
"DETAILED_FUTURE_REGEN","Óscar","","Pérez","01/02/2013","379","","1","12","5","172","73","2","GOALKEEPER","","103113","102","165","1254"
"DETAILED_FUTURE_REGEN","Óscar","","De Paula","31/05/2015","796","","1","7","5","182","77","4","ATTACKER_CENTRAL","","343","102","167","1742"
"DETAILED_FUTURE_REGEN","Óscar","","Perea","27/09/2035","1653","","3","16","3","180","70","2","ATTACKING_MIDFIELDER_LEFT_SIDE","","303785","102","160","2000112280"
"DETAILED_FUTURE_REGEN","Oskitz","","Estefanía","12/10/2016","796","","1","5","3","168","65","3","ATTACKING_MIDFIELDER_LEFT_SIDE","","385","102","166","1742"
"DETAILED_FUTURE_REGEN","Osvaldo","","Ardiles","03/08/2012","1649","","1","11","5","170","73","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","14005206","103","178","102485"
"DETAILED_FUTURE_REGEN","Oswaldo","Juninho Paulista","Giroldo Júnior","22/02/2013","1651","","1","11","2","167","69","4","ATTACKING_MIDFIELDER_CENTRAL","","107183","103","179","337"
"DETAILED_FUTURE_REGEN","Oswaldo","","Sánchez","21/09/2013","379","","1","10","5","184","83","2","GOALKEEPER","","103113","102","165","955220"
"DETAILED_FUTURE_REGEN","Otávio Edmílson","Otávio","da Silva Monteiro","09/02/2025","788","","1","10","3","172","65","2","ATTACKING_MIDFIELDER_CENTRAL","","301085","102","163","326"
"DETAILED_FUTURE_REGEN","Ourin","Zhang Aolin","Chou","25/04/2005","110","","10","5","3","192","84","3","GOALKEEPER","","788890","101","153","1186"
"DETAILED_FUTURE_REGEN","Ousmane","","Dabo","07/02/2017","769","","9","14","3","185","84","2","MIDFIELDER_CENTRAL","","302","102","164","884"
"DETAILED_FUTURE_REGEN","Ousmane","","Dembélé","15/05/2027","769","","3","17","5","178","67","4","ATTACKING_MIDFIELDER_RIGHT_SIDE","","8428227","103","179","884"
"DETAILED_FUTURE_REGEN","Ousmane","","Diomande","04/12/2033","24","","3","20","5","190","86","2","DEFENDER_CENTRAL","","103013","103","171","13115562"
"DETAILED_FUTURE_REGEN","Ouxiang","Chen Ouxiang","Chen","01/01/2005","110","","10","7","5","178","74","3","DEFENDER_RIGHT_SIDE","","814091","96","-7","67148466"
"DETAILED_FUTURE_REGEN","Ove","","Kindvall","16/05/2013","797","","0","4","1","176","73","2","ATTACKER_CENTRAL","","421","103","176","1806"
"DETAILED_FUTURE_REGEN","Owen","","Wijndal","29/11/2029","784","","3","11","3","176","65","3","DEFENDER_LEFT_SIDE","","Zaandam","102","164","991"
"DETAILED_FUTURE_REGEN","Owen","","Hargreaves","21/01/2011","765","","0","1","3","191","81","3","MIDFIELDER_CENTRAL","","Calgary","103","176","915"
"DETAILED_FUTURE_REGEN","Pablo","","Sarabia","11/05/2022","796","","1","5","3","174","70","3","ATTACKING_MIDFIELDER_CENTRAL","","341","102","164","1736"
"DETAILED_FUTURE_REGEN","Pablo","Pablo Hernández","Hernández Domínguez","11/04/2015","796","","1","5","3","173","64","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","349","102","164","1775"
"DETAILED_FUTURE_REGEN","Pablo","","Piatti","31/03/2019","1649","","1","7","2","164","63","3","ATTACKING_MIDFIELDER_LEFT_SIDE","","14005226","102","164","1661"
"DETAILED_FUTURE_REGEN","Pablo","","Fornals","22/02/2026","796","","1","7","5","178","67","2","ATTACKING_MIDFIELDER_CENTRAL","","349","102","165","2096"
"DETAILED_FUTURE_REGEN","Pablo","","Orbaiz","06/02/2019","796","","1","6","5","178","76","2","MIDFIELDER_CENTRAL","","Pamplona","102","165","1685"
"DETAILED_FUTURE_REGEN","Pablo","Pablo","Ibáñez","02/08/2011","796","","1","5","3","192","80","2","DEFENDER_CENTRAL","","Albacete","102","167","1660"
"DETAILED_FUTURE_REGEN","Pablo","","Lavallén","07/09/2012","1649","","1","3","1","179","67","4","DEFENDER_LEFT_SIDE","","102431","102","167","94"
"DETAILED_FUTURE_REGEN","Pablo","","Zabaleta","16/01/2015","1649","","1","6","3","177","76","2","DEFENDER_RIGHT_SIDE","","102431","103","172","96"
"DETAILED_FUTURE_REGEN","Pablo","","Aimar","03/11/2019","1649","","1","5","3","170","62","4","ATTACKING_MIDFIELDER_CENTRAL","","3101437","104","182","94"
"DETAILED_FUTURE_REGEN","Pablo","","Contreras","11/09/2018","1652","","1","8","5","182","75","2","DEFENDER_CENTRAL","","102988","102","164","399"
"DETAILED_FUTURE_REGEN","Pablo","","García","11/05/2017","1657","","1","3","3","186","73","3","MIDFIELDER_CENTRAL","","8825383","102","165","1926"
"DETAILED_FUTURE_REGEN","Pablo","","Torre","03/04/2033","796","","1","7","3","176","72","2","ATTACKING_MIDFIELDER_CENTRAL","","67248716","103","175","1728"
"DETAILED_FUTURE_REGEN","Pablo","Gavi","Páez","05/08/2034","796","","1","7","2","173","68","2","MIDFIELDER_CENTRAL","","814513","104","186","1708"
"DETAILED_FUTURE_REGEN","Paco","","Alcácer","30/08/2023","796","","1","7","5","174","69","2","ATTACKER_CENTRAL","","67101401","102","164","1775"
"DETAILED_FUTURE_REGEN","Pantelis","","Kafes","24/03/2018","772","","1","6","3","180","76","2","MIDFIELDER_CENTRAL","","Veroia","102","161","982"
"DETAILED_FUTURE_REGEN","Paolo","","Maldini","28/06/2018","776","","1","2","3","187","83","4","DEFENDER_LEFT_SIDE","","509","105","193","1099"
"DETAILED_FUTURE_REGEN","Paolo","","Iniesta","31/05/2015","796","","0","5","2","171","68","4","MIDFIELDER_CENTRAL","","370","100","-10","1708"
"DETAILED_FUTURE_REGEN","Paolo","","De Ceglie","18/09/2016","776","","0","2","3","184","64","3","DEFENDER_LEFT_SIDE","","Aosta","102","163","1139"
"DETAILED_FUTURE_REGEN","Paolo","","Guerrero","01/01/2014","1656","","1","8","3","184","82","4","ATTACKER_CENTRAL","","Lima","102","164","117754"
"DETAILED_FUTURE_REGEN","Paolo","","Di Canio","09/07/2018","776","","1","7","2","178","72","2","ATTACKING_MIDFIELDER_CENTRAL","","553","102","169","1140"
"DETAILED_FUTURE_REGEN","Paolo","","Cannavaro","25/06/2011","776","","1","4","3","185","80","2","DEFENDER_CENTRAL","","Naples","103","170","1150"
"DETAILED_FUTURE_REGEN","Paolo","","Rossi","23/08/2011","776","","1","6","3","177","73","2","ATTACKER_CENTRAL","","545","103","179","1139"
"DETAILED_FUTURE_REGEN","Paolo","","Montero","30/09/2011","1657","","1","7","5","180","75","3","DEFENDER_CENTRAL","","102998","104","183","1922"
"DETAILED_FUTURE_REGEN","Papa Bouba","","Diop","28/01/2018","41","","3","19","3","194","93","2","MIDFIELDER_CENTRAL","","103062","102","164","137905"
"DETAILED_FUTURE_REGEN","Pape Matar","","Sarr","14/09/2032","41","","3","18","5","184","70","2","MIDFIELDER_CENTRAL","","103062","104","182","85010212"
"DETAILED_FUTURE_REGEN","Papiss","","Cissé","03/06/2015","41","","3","19","5","181","71","4","ATTACKER_CENTRAL","","103062","102","165","844"
"DETAILED_FUTURE_REGEN","Pär","","Zetterberg","14/10/2010","797","","0","3","1","174","74","4","ATTACKING_MIDFIELDER_CENTRAL","","409","102","164","1788"
"DETAILED_FUTURE_REGEN","Pascal","","Vahirua","09/03/2016","110","","6","11","5","175","68","3","ATTACKING_MIDFIELDER_LEFT_SIDE","","103180","102","162","824"
"DETAILED_FUTURE_REGEN","Pascal","","Chimbonda","21/02/2019","769","","3","14","5","181","70","4","DEFENDER_RIGHT_SIDE","","Les Abymes","102","163","856"
"DETAILED_FUTURE_REGEN","Pascal","","Cygan","29/04/2014","769","","1","5","3","192","87","3","DEFENDER_CENTRAL","","278","102","164","858"
"DETAILED_FUTURE_REGEN","Pascual","","Rambert","30/01/2014","1649","","1","10","5","181","72","2","ATTACKER_CENTRAL","","955863","102","166","89"
"DETAILED_FUTURE_REGEN","Pasquale","","Foggia","03/06/2013","776","","1","4","2","172","68","2","ATTACKING_MIDFIELDER_LEFT_SIDE","","Naples","102","162","1126"
"DETAILED_FUTURE_REGEN","Pat","","Jennings","12/06/2015","785","","1","6","2","188","79","4","GOALKEEPER","","Belfast","103","179","596"
"DETAILED_FUTURE_REGEN","Pat","","Bonner","24/05/2010","789","","0","5","3","188","80","2","GOALKEEPER","","129357","102","168","1569"
"DETAILED_FUTURE_REGEN","Patrice","","Evra","15/05/2011","769","","3","15","5","175","75","3","DEFENDER_LEFT_SIDE","","103062","103","173","868"
"DETAILED_FUTURE_REGEN","Patrick","","Battiston","21/06/2017","769","","0","5","3","182","77","2","DEFENDER_RIGHT_SIDE","","914596","102","168","844"
"DETAILED_FUTURE_REGEN","Patrick","","Mboma","15/11/2010","11","","3","20","5","185","82","2","ATTACKER_CENTRAL","","105265","102","167","868"
"DETAILED_FUTURE_REGEN","Patrick","","Kluivert","01/07/2016","784","","3","15","5","188","81","4","ATTACKER_CENTRAL","","715","104","180","992"
"DETAILED_FUTURE_REGEN","Patrick","","Vieira","23/06/2016","769","","3","17","3","193","83","4","MIDFIELDER_CENTRAL","","103062","104","185","825"
"DETAILED_FUTURE_REGEN","Patrick","","Helmes","01/03/2014","771","","0","5","3","183","79","4","ATTACKER_CENTRAL","","Köln","102","168","916"
"DETAILED_FUTURE_REGEN","Patrick","","Paauwe","27/12/2015","784","","0","2","3","183","78","2","MIDFIELDER_CENTRAL","","856783","102","165","1028"
"DETAILED_FUTURE_REGEN","Patrick","","Dorgu","26/10/2034","764","","3","18","3","175","58","3","DEFENDER_LEFT_SIDE","","64","102","167","932443"
"DETAILED_FUTURE_REGEN","Patrik","","Schick","24/01/2026","763","","0","4","3","191","87","3","ATTACKER_CENTRAL","","1300275","102","168","476"
"DETAILED_FUTURE_REGEN","Patrik","","Berger","10/11/2013","763","","1","7","3","185","78","3","ATTACKING_MIDFIELDER_LEFT_SIDE","","1300275","102","169","476"
"DETAILED_FUTURE_REGEN","Patrik","","Andersson","18/08/2011","797","","0","2","2","186","86","2","DEFENDER_CENTRAL","","4300692","103","170","1816"
"DETAILED_FUTURE_REGEN","Patryck","Patryck Lanza","Lanza dos Reis","18/01/2033","1651","","0","8","2","184","68","3","DEFENDER_LEFT_SIDE","","107179","102","165","19026809"
"DETAILED_FUTURE_REGEN","Patson","","Daka","09/10/2028","54","","3","17","5","183","72","2","ATTACKER_CENTRAL","","2000053829","102","165","158"
"DETAILED_FUTURE_REGEN","Patsy","","Gallacher","21/08/2019","793","","0","3","2","182","76","2","ATTACKER_CENTRAL","","102580","103","173","1591"
"DETAILED_FUTURE_REGEN","Pau","","Torres","16/01/2027","796","","1","3","3","191","80","3","DEFENDER_CENTRAL","","400","102","169","1777"
"DETAILED_FUTURE_REGEN","Paul","","Stalteri","17/10/2017","364","","1","6","3","181","77","2","DEFENDER_RIGHT_SIDE","","Toronto (ON)","102","162","948"
"DETAILED_FUTURE_REGEN","Paul","","Robinson","15/10/2019","765","","0","7","2","194","90","2","GOALKEEPER","","123021","102","165","671"
"DETAILED_FUTURE_REGEN","Paul","","Lake","28/10/2018","765","","0","1","3","184","73","3","MIDFIELDER_CENTRAL","","100062","102","168","679"
"DETAILED_FUTURE_REGEN","Paul","","McGrath","04/12/2019","789","","3","13","5","185","88","2","DEFENDER_CENTRAL","","8325311","103","173","599"
"DETAILED_FUTURE_REGEN","Paul","","van Himst","02/10/2013","757","","0","5","1","181","74","3","ATTACKER_CENTRAL","","Sint-Pieters-Leeuw","103","172","256"
"DETAILED_FUTURE_REGEN","Paul","","Janes","11/03/2012","771","","0","3","3","179","76","2","DEFENDER_RIGHT_SIDE","","Küppersteg","103","174","921"
"DETAILED_FUTURE_REGEN","Paul","","Bonga Bonga","25/04/2013","53","","3","16","5","179","78","2","MIDFIELDER_CENTRAL","","Alberta","103","177","250"
"DETAILED_FUTURE_REGEN","Paul","","Breitner","05/09/2011","771","","1","2","2","176","73","4","DEFENDER_LEFT_SIDE","","Munich","103","178","915"
"DETAILED_FUTURE_REGEN","Paul","","Ince","21/10/2011","765","","3","16","3","178","77","4","MIDFIELDER_CENTRAL","","8601548","103","179","735"
"DETAILED_FUTURE_REGEN","Paul","","Scholes","16/11/2014","765","","0","2","4","170","72","2","MIDFIELDER_CENTRAL","","8600077","104","183","680"
"DETAILED_FUTURE_REGEN","Paul","","Pogba","15/03/2023","769","","3","16","3","191","84","2","MIDFIELDER_CENTRAL","","Lagny-sur-Marne","104","186","856"
"DETAILED_FUTURE_REGEN","Paul","","Gascoigne","27/05/2017","765","","0","6","2","178","74","4","MIDFIELDER_CENTRAL","","106595","104","189","688"
"DETAILED_FUTURE_REGEN","Paul","","Merson","20/03/2018","765","","0","4","2","183","80","2","ATTACKING_MIDFIELDER_CENTRAL","","100023","102","168","602"
"DETAILED_FUTURE_REGEN","Paul","","Bosvelt","26/03/2010","784","","0","6","2","183","81","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","729","102","167","1015"
"DETAILED_FUTURE_REGEN","Paul","","Wanner","23/12/2035","771","","0","2","3","185","72","3","ATTACKING_MIDFIELDER_CENTRAL","","5604964","102","168","915"
"DETAILED_FUTURE_REGEN","Paulino","Paulino","Alcántara Riestrá","16/10/2016","796","","5","8","3","176","72","2","ATTACKER_CENTRAL","","5627927","103","171","1708"
"DETAILED_FUTURE_REGEN","Paulo","","Wanchope","30/07/2016","366","","3","15","3","193","78","2","ATTACKER_CENTRAL","","Heredia","102","162","116164"
"DETAILED_FUTURE_REGEN","Paulo","","Ferreira","18/01/2019","788","","1","2","5","183","76","3","DEFENDER_RIGHT_SIDE","","840","102","168","2390"
"DETAILED_FUTURE_REGEN","Paulo","","Sousa","30/07/2010","788","","1","2","5","177","73","3","MIDFIELDER_CENTRAL","","819","103","172","1487"
"DETAILED_FUTURE_REGEN","Paulo","","Futre","28/02/2016","788","","1","6","5","175","72","3","ATTACKING_MIDFIELDER_LEFT_SIDE","","892","103","178","1489"
"DETAILED_FUTURE_REGEN","Paulo","","Dybala","15/11/2023","1649","","1","5","3","177","79","3","ATTACKING_MIDFIELDER_CENTRAL","","14005179","104","182","102485"
"DETAILED_FUTURE_REGEN","Paulo César","Tinga","Fonseca do Nascimento","19/05/2018","1651","","3","15","5","170","65","2","MIDFIELDER_CENTRAL","","102501","102","162","324"
"DETAILED_FUTURE_REGEN","Paulo Henrique","Ganso","Chagas de Lima","12/10/2019","1651","","1","5","3","184","78","3","ATTACKING_MIDFIELDER_CENTRAL","","314738","102","168","335"
"DETAILED_FUTURE_REGEN","Paulo Roberto","Paulo Falcão","Falcão","16/10/2013","1651","","1","9","2","183","76","3","MIDFIELDER_CENTRAL","","301051","104","181","324"
"DETAILED_FUTURE_REGEN","Paulo Sérgio","Paulo Sérgio","Silvestre Nascimento","02/06/2019","1651","","3","15","5","180","79","2","ATTACKER_CENTRAL","","107183","102","169","319"
"DETAILED_FUTURE_REGEN","Pavel","","Nedvěd","30/08/2012","763","","0","7","1","177","69","4","ATTACKING_MIDFIELDER_LEFT_SIDE","","1300273","105","191","476"
"DETAILED_FUTURE_REGEN","Pavel","","Pogrebnyak","08/11/2013","791","","0","2","3","188","91","4","ATTACKER_CENTRAL","","Moscow","102","164","1529"
"DETAILED_FUTURE_REGEN","Pável","","Pardo","25/07/2016","379","","1","11","5","175","67","2","MIDFIELDER_CENTRAL","","104457","102","164","106027"
"DETAILED_FUTURE_REGEN","Paweł","","Brożek","21/04/2013","787","","0","2","3","180","72","2","ATTACKING_MIDFIELDER_RIGHT_SIDE","","129541","102","168","1300881"
"DETAILED_FUTURE_REGEN","Paweł","","Janas","04/03/2013","787","","0","11","3","185","82","2","DEFENDER_CENTRAL","","54005846","102","168","96130287"
"DETAILED_FUTURE_REGEN","Pedro","","Pinheiro","12/10/2017","1651","","6","11","2","168","75","3","DEFENDER_LEFT_SIDE","","102500","100","-10","336"
"DETAILED_FUTURE_REGEN","Pedro","","Porro","13/09/2029","796","","1","10","5","176","71","2","DEFENDER_RIGHT_SIDE","","6706378","102","164","1759"
"DETAILED_FUTURE_REGEN","Pedro","","Neto","09/03/2030","788","","1","5","3","172","62","3","ATTACKING_MIDFIELDER_LEFT_SIDE","","858","102","165","1488"
"DETAILED_FUTURE_REGEN","Pedro","","Troglio","28/07/2015","1649","","1","3","5","172","69","2","MIDFIELDER_CENTRAL","","952720","102","167","94"
"DETAILED_FUTURE_REGEN","Pedro","Pauleta","Resendes","28/04/2013","788","","1","11","5","180","70","4","ATTACKER_CENTRAL","","898","102","169","2448"
"DETAILED_FUTURE_REGEN","Pedro","","Rocha","03/12/2012","1657","","1","6","3","171","65","3","ATTACKING_MIDFIELDER_CENTRAL","","955947","103","171","1922"
"DETAILED_FUTURE_REGEN","Pedro","Pedro","Rodríguez Ledesma","28/07/2017","796","","1","7","5","167","65","4","ATTACKING_MIDFIELDER_LEFT_SIDE","","355","103","172","1708"
"DETAILED_FUTURE_REGEN","Pedro","","Munitis","19/06/2015","796","","1","7","3","167","70","3","ATTACKING_MIDFIELDER_CENTRAL","","379","102","167","1728"
